name,brand,address,town,county,latitude,longitude,fuel,price,dateupdated
Inver Lisduggan,NA,"Paddy Browne's Rd, Lisduggan",Waterford,Waterford,52.2502615,-7.1386416,Diesel,169.9,2026-02-26
Emo Fuels,Emo,"Cork Rd, Ballynaneashagh",Waterford,Waterford,52.244722499999995,-7.1422569,Petrol,166.9,2026-02-26
Emo Fuels,Emo,"Cork Rd, Ballynaneashagh",Waterford,Waterford,52.244722499999995,-7.1422569,Diesel,166.9,2026-02-26
Circle K Crystal,Circle K,"Cork Rd, Pastimeknock, Crystal",Waterford,Waterford,52.245229599999995,-7.1296867,Petrol,171.9,2026-02-26
Circle K Crystal,Circle K,"Cork Rd, Pastimeknock, Crystal",Waterford,Waterford,52.245229599999995,-7.1296867,Diesel,171.9,2026-02-26
Circle K,Circle K,"7 Dunmore Rd, Cove",Waterford,Waterford,52.248559199999995,-7.0879933,Petrol,172.9,2026-02-22
Circle K,Circle K,"7 Dunmore Rd, Cove",Waterford,Waterford,52.248559199999995,-7.0879933,Diesel,169.9,2026-02-22
Top Oil Park Road Service Station,Top,"Park Rd, Newtown",Waterford,Waterford,52.2567502,-7.1022227000000004,Petrol,167.9,2026-02-22
Top Oil Park Road Service Station,Top,"Park Rd, Newtown",Waterford,Waterford,52.2567502,-7.1022227000000004,Diesel,166.9,2026-02-22
Certa,NA,"Ardkeen Retail Park, Ardkeen",Waterford,Waterford,52.2430308,-7.0858895,Petrol,169.9,2026-02-14
Certa,NA,"Ardkeen Retail Park, Ardkeen",Waterford,Waterford,52.2430308,-7.0858895,Diesel,167.9,2026-02-14
JayBees Your Local Shop,NA,"Jaybees Shop Ballinakina, Dunmore E Rd, Ballinkina",Kilcop,Waterford,52.2137697,-7.031724499999999,Petrol,175.9,2026-02-14
JayBees Your Local Shop,NA,"Jaybees Shop Ballinakina, Dunmore E Rd, Ballinkina",Kilcop,Waterford,52.2137697,-7.031724499999999,Diesel,172.9,2026-02-14
Applegreen,Applegreen,"Dunmore Rd, Ballygunnertemple",Waterford,Waterford,52.233044899999996,-7.046653900000001,Petrol,172.9,2026-02-14
Applegreen,Applegreen,"Dunmore Rd, Ballygunnertemple",Waterford,Waterford,52.233044899999996,-7.046653900000001,Diesel,171.9,2026-02-14
Maxol Service Station Dunmore Road,Maxol,"Dunmore Rd, Collins Avenue",Waterford,Waterford,52.2423145,-7.069308299999999,Petrol,172.9,2026-02-14
Maxol Service Station Dunmore Road,Maxol,"Dunmore Rd, Collins Avenue",Waterford,Waterford,52.2423145,-7.069308299999999,Diesel,172.9,2026-02-14
Applegreen,Applegreen,"Cleaboy Rd, Cleaboy",Waterford,Waterford,52.2564886,-7.1416194,Petrol,172.9,2026-02-07
Applegreen,Applegreen,"Cleaboy Rd, Cleaboy",Waterford,Waterford,52.2564886,-7.1416194,Diesel,171.9,2026-02-07
Applegreen,Applegreen,"Cork Rd, Butlerstown North",Waterford,Waterford,52.2414487,-7.1701601,Petrol,172.9,2026-02-01
Applegreen,Applegreen,"Cork Rd, Butlerstown North",Waterford,Waterford,52.2414487,-7.1701601,Diesel,172.9,2026-02-01
Maxol Service Station Kingsmeadow,Maxol,"Kingsmeadow, Cork Rd, Kingsmeadow",Waterford,Waterford,52.2464722,-7.1278954,Petrol,170.9,2026-01-29
Maxol Service Station Kingsmeadow,Maxol,"Kingsmeadow, Cork Rd, Kingsmeadow",Waterford,Waterford,52.2464722,-7.1278954,Diesel,170.9,2026-01-29
Texaco,Texaco,"Dock Rd, Ferrybank",Waterford,Waterford,52.2652693,-7.1082612,Petrol,172.9,2026-01-10
Texaco,Texaco,"Dock Rd, Ferrybank",Waterford,Waterford,52.2652693,-7.1082612,Diesel,171.9,2026-01-10
Top Oil Ballyrafter Service Station,Top,"N 72 Lyre, Ballyrafter",Lismore,Waterford,52.143282799999994,-7.929092799999999,Petrol,175.9,2025-03-15
Top Oil Ballyrafter Service Station,Top,"N 72 Lyre, Ballyrafter",Lismore,Waterford,52.143282799999994,-7.929092799999999,Diesel,175.9,2025-03-15
Top Oil Healy's Service Station,Top,"N 72, Ballymacmague South, Ballymacmague",Dungarvan,Waterford,52.1085366,-7.6673887999999994,Petrol,178.9,2025-03-15
Top Oil Healy's Service Station,Top,"N 72, Ballymacmague South, Ballymacmague",Dungarvan,Waterford,52.1085366,-7.6673887999999994,Diesel,177.9,2025-03-15
Tallow,NA,"Tallow, Co. Waterford, Ireland",Tallow,Waterford,52.0974471,-8.0071008,Petrol,172.9,2025-04-23
Tallow,NA,"Tallow, Co. Waterford, Ireland",Tallow,Waterford,52.0974471,-8.0071008,Diesel,169.9,2025-04-23
O'Brien's Centra,Circle K Express,"R400, Lynn Rd, Ballinderry",Mullingar,Westmeath,53.515299899999995,-7.3421733,Petrol,199.9,2026-03-20
O'Brien's Centra,Circle K Express,"R400, Lynn Rd, Ballinderry",Mullingar,Westmeath,53.515299899999995,-7.3421733,Diesel,219.9,2026-03-20
"Centra Athlone, Dublin Road",NA,"Dublin Rd, Bunnahinly",Athlone,Westmeath,53.410712,-7.893482,Diesel,230.9,2026-03-20
Circle K,Circle K,Ballymahon Road,Athlone,Westmeath,53.43381240000001,-7.914909300000001,Petrol,198.9,2026-03-20
Circle K,Circle K,Ballymahon Road,Athlone,Westmeath,53.43381240000001,-7.914909300000001,Diesel,215.9,2026-03-20
N4 East Service Station,Circle K,"N4, Clongowney",Mullingar,Westmeath,53.52071990956367,-7.289523778896864,Petrol,199.9,2026-03-20
N4 East Service Station,Circle K,"N4, Clongowney",Mullingar,Westmeath,53.52071990956367,-7.289523778896864,Diesel,228.9,2026-03-20
Applegreen,Applegreen,"R392, Dublin Rd, Petitswood",Mullingar,Westmeath,53.525487322327535,-7.3196352882343945,Petrol,194.8,2026-03-20
Applegreen,Applegreen,"R392, Dublin Rd, Petitswood",Mullingar,Westmeath,53.525487322327535,-7.3196352882343945,Diesel,214.8,2026-03-20
Circle K Westbound N4,Circle K,"By-Pass, Clongawny",Mullingar,Westmeath,53.519652799999996,-7.2894561,Petrol,199.9,2026-03-20
Circle K Westbound N4,Circle K,"By-Pass, Clongawny",Mullingar,Westmeath,53.519652799999996,-7.2894561,Diesel,228.9,2026-03-20
Whelan Oil Service Station,Whelan Oil,"Zone A, Mullingar Business Park, Newbrook Rd",Mullingar,Westmeath,53.520491154646606,-7.345756012982065,Petrol,193.9,2026-03-19
Whelan Oil Service Station,Whelan Oil,"Zone A, Mullingar Business Park, Newbrook Rd",Mullingar,Westmeath,53.520491154646606,-7.345756012982065,Diesel,208.9,2026-03-19
Circle K Express / Rustic Oil,Circle K,"Lynn Industrial Est, Newbrook Rd",Mullingar,Westmeath,53.52035444429481,-7.344951932505893,Petrol,195.9,2026-03-19
Circle K Express / Rustic Oil,Circle K,"Lynn Industrial Est, Newbrook Rd",Mullingar,Westmeath,53.52035444429481,-7.344951932505893,Diesel,209.9,2026-03-19
Certa Fuel Depot - Mullingar,Certa,"Zone A, Mullingar Business Park, Newbrook Rd",Mullingar,Westmeath,53.519640368070895,-7.344004031790121,Diesel,210.9,2026-03-19
Corrib Oil Company,Corrib,"Blyry Ct, Blyry Industrial Estate",Athlone,Westmeath,53.4316706,-7.8967657000000004,Diesel,202.9,2026-03-19
Centra Robinstown,Texaco,"R394, Robinstown Rd, Robinstown",Mullingar,Westmeath,53.540364999999994,-7.342872,Petrol,192.9,2026-03-18
Centra Robinstown,Texaco,"R394, Robinstown Rd, Robinstown",Mullingar,Westmeath,53.540364999999994,-7.342872,Diesel,208.9,2026-03-18
Buckleys Service Station,Top,"Ballinderry Rd, Ballinderry",Mullingar,Westmeath,53.51883946910121,-7.334752360916809,Petrol,192.9,2026-03-16
Buckleys Service Station,Top,"Ballinderry Rd, Ballinderry",Mullingar,Westmeath,53.51883946910121,-7.334752360916809,Diesel,204.9,2026-03-16
Circle K - M6 Kilbeggan,Circle K,"Circle K, M6 Service Centre, Tullamore Rd",Kilbeggan,Westmeath,53.363104799999995,-7.4966654,Petrol,182.9,2026-03-15
Circle K - M6 Kilbeggan,Circle K,"Circle K, M6 Service Centre, Tullamore Rd",Kilbeggan,Westmeath,53.363104799999995,-7.4966654,Diesel,198.9,2026-03-15
Certa 24/7,Certa ,"R393, Ashe Rd",Mullingar,Westmeath,53.527922034858136,-7.35321707748551,Petrol,184.9,2026-03-13
Certa 24/7,Certa ,"R393, Ashe Rd",Mullingar,Westmeath,53.527922034858136,-7.35321707748551,Diesel,195.9,2026-03-13
McCarthy's Centra,Circle K,"R446, Athlone Rd",Moate,Westmeath,53.39546275028107,-7.733656437948866,Petrol,182.9,2026-03-13
McCarthy's Centra,Circle K,"R446, Athlone Rd",Moate,Westmeath,53.39546275028107,-7.733656437948866,Diesel,198.9,2026-03-13
Certa Athlone,Certa,"Castlemaine St, Ankers Bower",Athlone,Westmeath,53.42108281105541,-7.928159454954169,Diesel,205.9,2026-03-13
Circle K Athlone,Circle K,"Brideswell Street, Dublin Rd, Ankers Bower",Athlone,Westmeath,53.420629999999996,-7.925833,Petrol,189.9,2026-03-13
Circle K Athlone,Circle K,"Brideswell Street, Dublin Rd, Ankers Bower",Athlone,Westmeath,53.420629999999996,-7.925833,Diesel,209.9,2026-03-13
The Winning Post Service Station,Inver,Dublin Road,Kilbeggan,Westmeath,53.368982599999995,-7.480366900000001,Petrol,183.9,2026-03-10
The Winning Post Service Station,Inver,Dublin Road,Kilbeggan,Westmeath,53.368982599999995,-7.480366900000001,Diesel,202.9,2026-03-10
Daybreak Top Oil Mullingar Service Station,Top,Longford Rd,Mullingar,Westmeath,53.5328999,-7.3493834,Petrol,185.9,2026-03-06
Daybreak Top Oil Mullingar Service Station,Top,Longford Rd,Mullingar,Westmeath,53.5328999,-7.3493834,Diesel,186.9,2026-03-06
Castlepollard Service Station,Top,"R394, Mullingar Rd, Kinturk",Castlepollard,Westmeath,53.672413701632934,-7.307371676595295,Petrol,176.9,2026-03-04
Castlepollard Service Station,Top,"R394, Mullingar Rd, Kinturk",Castlepollard,Westmeath,53.672413701632934,-7.307371676595295,Diesel,175.9,2026-03-04
Emo Oil - Weston Fuels Ltd,Emo,Heathfield,Kinnegad,Westmeath,53.456548999999995,-7.1046309999999995,Petrol,179.9,2026-02-22
Emo Oil - Weston Fuels Ltd,Emo,Heathfield,Kinnegad,Westmeath,53.456548999999995,-7.1046309999999995,Diesel,177.9,2026-02-22
Inver Whelans Mullingar,NA,"Garraree, Monilea, Co. Westmeath",Mullingar,Westmeath,53.5816515,-7.3087216999999995,Petrol,174.9,2026-02-12
Inver Whelans Mullingar,NA,"Garraree, Monilea, Co. Westmeath",Mullingar,Westmeath,53.5816515,-7.3087216999999995,Diesel,168.9,2026-02-12
Rathconnel Service Station,Top Oil,"N52, Delvin Road, Rathconnell",Mullingar,Westmeath,53.550975330440906,-7.275104749949804,Petrol,179.9,2026-02-11
Rathconnel Service Station,Top Oil,"N52, Delvin Road, Rathconnell",Mullingar,Westmeath,53.550975330440906,-7.275104749949804,Diesel,176.9,2026-02-11
O'Reillys Service Station,Texaco,N4,Ballinalack,Westmeath,53.62576848900696,-7.466602056809194,Petrol,176.9,2026-02-11
O'Reillys Service Station,Texaco,N4,Ballinalack,Westmeath,53.62576848900696,-7.466602056809194,Diesel,173.9,2026-02-11
Applegreen Ballinalack,Applegreen,N4,Ballinalack,Westmeath,53.62766032494284,-7.468760109552363,Petrol,171.8,2026-02-11
Applegreen Ballinalack,Applegreen,N4,Ballinalack,Westmeath,53.62766032494284,-7.468760109552363,Diesel,170.8,2026-02-11
Bansal's Service Station,Applegreen,"R395, Townparks",Castlepollard,Westmeath,53.67215537392403,-7.288953317906902,Petrol,175.9,2026-02-10
Bansal's Service Station,Applegreen,"R395, Townparks",Castlepollard,Westmeath,53.67215537392403,-7.288953317906902,Diesel,174.9,2026-02-10
A. Browne Oil,NA,"Dublin Rd, Bawnoges",Moate,Westmeath,53.396088999999996,-7.6856257999999995,Petrol,172.9,2026-02-06
A. Browne Oil,NA,"Dublin Rd, Bawnoges",Moate,Westmeath,53.396088999999996,-7.6856257999999995,Diesel,171.9,2026-02-06
Feerick's Corrib Oil,Corrib Oil,Main Street,Rathowen,Westmeath,53.6568548,-7.5211174,Diesel,169.9,2026-01-30
The Kinnegad Plaza,Texaco,"Junction 11, R148",Kinnegad,Westmeath,53.45217277721807,-7.107815583764136,Petrol,175.9,2026-01-16
The Kinnegad Plaza,Texaco,"Junction 11, R148",Kinnegad,Westmeath,53.45217277721807,-7.107815583764136,Diesel,173.9,2026-01-16
Spollen's Supermarket,Top,"N55, Glasson",Glassan,Westmeath,53.47336825901286,-7.863855377465626,Petrol,176.9,2026-01-14
Spollen's Supermarket,Top,"N55, Glasson",Glassan,Westmeath,53.47336825901286,-7.863855377465626,Diesel,176.9,2026-01-14
Circle K M6 Athlone,Circle K,"M6 Services, Fossagh",Moate,Westmeath,53.401008632250495,-7.828271962995956,Petrol,174.9,2026-01-14
Circle K M6 Athlone,Circle K,"M6 Services, Fossagh",Moate,Westmeath,53.401008632250495,-7.828271962995956,Diesel,173.9,2026-01-14
Applegreen,Applegreen,Coosan Rd,Athlone,Westmeath,53.432853699999995,-7.9392403,Petrol,173.8,2025-12-26
Applegreen,Applegreen,Coosan Rd,Athlone,Westmeath,53.432853699999995,-7.9392403,Diesel,171.8,2025-12-26
Spar Corrib Oil,Texaco,Patrick St,Mullingar,Westmeath,53.5219841,-7.357351700000001,Petrol,175.9,2025-12-22
Spar Corrib Oil,Texaco,Patrick St,Mullingar,Westmeath,53.5219841,-7.357351700000001,Diesel,174.9,2025-12-22
Williams Service Station,Emo,"N52, Kells Rd, Moyleroe Little",Delvin,Westmeath,53.6233409,-7.081208,Petrol,178.9,2025-12-19
Williams Service Station,Emo,"N52, Kells Rd, Moyleroe Little",Delvin,Westmeath,53.6233409,-7.081208,Diesel,177.9,2025-12-19
Circle K Express Athlone Roscommon Road,Circle K,"Roscommon Rd, Bogganfin",Athlone,Westmeath,53.4267429,-7.960199899999999,Petrol,178.9,2025-12-16
Buckleys Centra,NA,"Ballinderry Rd, Ballinderry",Mullingar,Westmeath,53.5188643,-7.334562699999999,Petrol,176.9,2025-12-12
Buckleys Centra,NA,"Ballinderry Rd, Ballinderry",Mullingar,Westmeath,53.5188643,-7.334562699999999,Diesel,174.9,2025-12-12
Irishtown Service Station,Emo,"R393, Ashe Rd, Irishtown",Mullingar,Westmeath,53.5312261716922,-7.369276355590159,Petrol,178.9,2025-12-10
Irishtown Service Station,Emo,"R393, Ashe Rd, Irishtown",Mullingar,Westmeath,53.5312261716922,-7.369276355590159,Diesel,180.9,2025-12-10
Ballynacarrigy Service Station,Top,"R393, Main St",Ballynacarrigy,Westmeath,53.58250348528628,-7.536784482892756,Petrol,171.9,2025-12-10
Ballynacarrigy Service Station,Top,"R393, Main St",Ballynacarrigy,Westmeath,53.58250348528628,-7.536784482892756,Diesel,169.9,2025-12-10
Michael Ryan Service Station,Independent,"Main St, Ballykilmore",Tyrrellspass,Westmeath,53.38627364765907,-7.38007466951845,Petrol,181.9,2025-10-19
Michael Ryan Service Station,Independent,"Main St, Ballykilmore",Tyrrellspass,Westmeath,53.38627364765907,-7.38007466951845,Diesel,171.9,2025-10-19
Jamies Service Station,Inver,"R446, Main St",Tyrrellspass,Westmeath,53.390307341045684,-7.374122358441014,Petrol,175.9,2025-10-18
Jamies Service Station,Inver,"R446, Main St",Tyrrellspass,Westmeath,53.390307341045684,-7.374122358441014,Diesel,171.9,2025-10-18
Flynns Renewable Energy Park,Independent,"N4 Junction 14, Newdown, The Downs",Mullingar,Westmeath,53.50098869650529,-7.230876926499491,Diesel,168.8,2025-08-09
Corrib Oil Company,Corrib,"Coosan Rd, Athlone, Co. Westmeath",Retreat,Westmeath,53.4277557,-7.940030699999999,Diesel,170.9,2025-04-16
Circle K Express Monksland,Circle K,"R446, Old Galway Rd, Monksland",Athlone,Westmeath,53.4214597069641,-7.973858933058665,Petrol,182.9,2025-01-18
Circle K Express Monksland,Circle K,"R446, Old Galway Rd, Monksland",Athlone,Westmeath,53.4214597069641,-7.973858933058665,Diesel,178.9,2025-01-18
Certa 24/7,Certa,"Distillery Rd, Townparks",Wexford,Wexford,52.3310677,-6.462883799999999,Petrol,199.9,2026-03-20
Certa 24/7,Certa,"Distillery Rd, Townparks",Wexford,Wexford,52.3310677,-6.462883799999999,Diesel,217.9,2026-03-20
Circle K,Circle K,Clonard,Wexford,Wexford,52.330124299999994,-6.4940612,Petrol,199.9,2026-03-20
Circle K,Circle K,Clonard,Wexford,Wexford,52.330124299999994,-6.4940612,Diesel,228.9,2026-03-20
Circle K Gorey Motorway Station,Circle K,"M11 Gorey Services Area, Ballyellin",Gorey,Wexford,52.7502389,-6.2027616,Petrol,199.9,2026-03-20
Circle K Gorey Motorway Station,Circle K,"M11 Gorey Services Area, Ballyellin",Gorey,Wexford,52.7502389,-6.2027616,Diesel,228.9,2026-03-20
Maxol Service Station Gorey,Maxol,Dublin Road,Gorey,Wexford,52.678076,-6.2892695,Petrol,199.9,2026-03-20
Maxol Service Station Gorey,Maxol,Dublin Road,Gorey,Wexford,52.678076,-6.2892695,Diesel,217.9,2026-03-20
Percival's Garage,NA,Ballycanew,Gorey,Wexford,52.609022599999996,-6.3055712999999995,Petrol,199.9,2026-03-20
Percival's Garage,NA,Ballycanew,Gorey,Wexford,52.609022599999996,-6.3055712999999995,Diesel,217.9,2026-03-20
"Rath Stores (Tom Redmonds) - Shop, Deli, Tackle & Bait",NA,Main Street,Ballygarrett,Wexford,52.5739216,-6.2296067,Petrol,199.9,2026-03-20
Kenny Fuels,Independent,"Main St, Ferns Upper",Ferns,Wexford,52.59026201847885,-6.496227697342789,Diesel,212.9,2026-03-17
Applegreen,Applegreen,Main St,Ferns,Wexford,52.5899177,-6.4950283,Petrol,192.8,2026-03-17
Applegreen,Applegreen,Main St,Ferns,Wexford,52.5899177,-6.4950283,Diesel,209.8,2026-03-17
Maxol Service Station Enniscorthy,Maxol,Bellefield Rd,Enniscorthy,Wexford,52.505471,-6.5802477,Petrol,187.9,2026-03-14
Maxol Service Station Enniscorthy,Maxol,Bellefield Rd,Enniscorthy,Wexford,52.505471,-6.5802477,Diesel,209.9,2026-03-14
Newline Oil,Topaz,"Old Dublin Rd, Kilcannon",Enniscorthy,Wexford,52.521631862969144,-6.5582796415145594,Petrol,197.5,2026-03-14
Cooney Furlong's Gala,Emo,"Old Dublin Road, Kilcannon",Enniscorthy,Wexford,52.5198095,-6.559124,Petrol,192.9,2026-03-14
Circle K,Circle K,Templeshannon,Enniscorthy,Wexford,52.5083665,-6.5583979999999995,Diesel,207.9,2026-03-14
Applegreen,Applegreen,"R772 - R741, Ramstown Lower",Gorey,Wexford,52.6711038,-6.2991060999999995,Petrol,187.8,2026-03-13
Applegreen,Applegreen,"R772 - R741, Ramstown Lower",Gorey,Wexford,52.6711038,-6.2991060999999995,Diesel,204.8,2026-03-13
Knockavilla Service Station,Circle K,"R700, Knockavilla",New Ross,Wexford,52.405469379919566,-6.935432674478648,Petrol,187.9,2026-03-13
Knockavilla Service Station,Circle K,"R700, Knockavilla",New Ross,Wexford,52.405469379919566,-6.935432674478648,Diesel,205.9,2026-03-13
Certa 24/7,Certa,"R700, Portersland",New Ross,Wexford,52.39013250170254,-6.929710557390138,Petrol,186.9,2026-03-13
Certa 24/7,Certa,"R700, Portersland",New Ross,Wexford,52.39013250170254,-6.929710557390138,Diesel,204.9,2026-03-13
Gala Bosheen,Top,"Ring Road, Bosheen",New Ross,Wexford,52.392198500958784,-6.933790924056979,Petrol,187.9,2026-03-13
Gala Bosheen,Top,"Ring Road, Bosheen",New Ross,Wexford,52.392198500958784,-6.933790924056979,Diesel,205.9,2026-03-13
Ryland Road Service Station,Texaco,"Ryland Rd, Newtownbarry",Bunclody,Wexford,52.650994507931244,-6.6485488570880875,Petrol,184.9,2026-03-13
Ryland Road Service Station,Texaco,"Ryland Rd, Newtownbarry",Bunclody,Wexford,52.650994507931244,-6.6485488570880875,Diesel,204.9,2026-03-13
Applegreen,Applegreen,"Ryland Rd, Newtownbarry",Bunclody,Wexford,52.6546021,-6.649895900000001,Petrol,186.8,2026-03-13
Applegreen,Applegreen,"Ryland Rd, Newtownbarry",Bunclody,Wexford,52.6546021,-6.649895900000001,Diesel,202.8,2026-03-13
Bunclody Service Station,Top,"N80, Carrigduff",Bunclody,Wexford,52.65697854100179,-6.663046139570156,Petrol,182.9,2026-03-13
Bunclody Service Station,Top,"N80, Carrigduff",Bunclody,Wexford,52.65697854100179,-6.663046139570156,Diesel,204.9,2026-03-13
Harts Petrol Station,NA,"Main St, Ballykeeroge",Campile,Wexford,52.2883359,-6.941523699999999,Petrol,189.9,2026-03-12
Roches Service Station (Drinagh Motors),Circle K,"N25, Blackhorse",Drinagh,Wexford,52.2999574,-6.4587775999999995,Diesel,207,2026-03-12
Kielys Killinick,Top,"N25, Assaly Little, Fernyhill",Killinick,Wexford,52.25754,-6.4558,Diesel,207,2026-03-12
Campus,Campus,"Mauritiustown, Co. Wexford, Ireland",Mauritius,Wexford,52.264610499999996,-6.3951177,Petrol,189.9,2026-03-12
Campus,Campus,"Mauritiustown, Co. Wexford, Ireland",Mauritius,Wexford,52.264610499999996,-6.3951177,Diesel,199.9,2026-03-12
Applegreen,Applegreen,"Main St, Mill Lands",Gorey,Wexford,52.6755115,-6.2856366999999995,Petrol,182.8,2026-03-10
Applegreen,Applegreen,"Main St, Mill Lands",Gorey,Wexford,52.6755115,-6.2856366999999995,Diesel,199.8,2026-03-10
Emo - Patrick Lambert's Garage,Emo,Main St,Camolin,Wexford,52.618017800000004,-6.421799600000001,Petrol,179.9,2026-03-10
Emo - Patrick Lambert's Garage,Emo,Main St,Camolin,Wexford,52.618017800000004,-6.421799600000001,Diesel,193.9,2026-03-10
Maxol R741,Maxol,"Wellshill, Co. Wexford, Ireland",Hatton's,Wexford,52.5375302,-6.3481993999999995,Petrol,186.9,2026-03-09
Maxol R741,Maxol,"Wellshill, Co. Wexford, Ireland",Hatton's,Wexford,52.5375302,-6.3481993999999995,Diesel,196.9,2026-03-09
Top Oil Tyreworld Service Station,Top,Templeshannon,Enniscorthy,Wexford,52.5035288,-6.5686206,Petrol,172.9,2026-03-01
Top Oil Tyreworld Service Station,Top,Templeshannon,Enniscorthy,Wexford,52.5035288,-6.5686206,Diesel,172.9,2026-03-01
Hammel’s Service Station,NA,Cosher,Kilmuckridge,Wexford,52.5111656,-6.2857867999999995,Petrol,175.9,2026-02-28
Hammel’s Service Station,NA,Cosher,Kilmuckridge,Wexford,52.5111656,-6.2857867999999995,Diesel,175.9,2026-02-28
Maxol Auto24 Trinity Street,Maxol,"Trinity St, Townparks",Wexford,Wexford,52.3341604,-6.4547681,Diesel,173.9,2026-02-24
Osbournes Gorey Service Station,Top,"R772, Arklow Road, Clonatin Lower",Gorey,Wexford,52.679061999999995,-6.287521,Petrol,171.9,2026-01-19
Osbournes Gorey Service Station,Top,"R772, Arklow Road, Clonatin Lower",Gorey,Wexford,52.679061999999995,-6.287521,Diesel,171.9,2026-01-19
Maxol Service Station Arklow Road,Maxol,"Arklow Road, Clonatin Lower",Gorey,Wexford,52.6826258,-6.2825245999999995,Petrol,173.9,2026-01-09
Maxol Service Station Arklow Road,Maxol,"Arklow Road, Clonatin Lower",Gorey,Wexford,52.6826258,-6.2825245999999995,Diesel,172.9,2026-01-09
Applegreen,Applegreen,"Rosslare Rd, Roughmead, Co. Wexford",Drinagh,Wexford,52.310014499999994,-6.457072999999999,Diesel,168.8,2025-12-24
Quayside Service Station,Circle K,The Quay,New Ross,Wexford,52.3916937,-6.9495514,Petrol,179.9,2025-12-06
Quayside Service Station,Circle K,The Quay,New Ross,Wexford,52.3916937,-6.9495514,Diesel,179.9,2025-12-06
Topline Hammels Kilmuckridge,Top,"Main Street, Ballygarran",Kilmuckridge,Wexford,52.511193999999996,-6.285361,Petrol,178.9,2025-12-05
Topline Hammels Kilmuckridge,Top,"Main Street, Ballygarran",Kilmuckridge,Wexford,52.511193999999996,-6.285361,Diesel,177.9,2025-12-05
Certa Gorey,Certa,"R772, Arklow Rd, Ballytegan",Gorey,Wexford,52.69056379110418,-6.273486820524482,Diesel,170.9,2025-10-30
